humidity,windspeed,winddirection,tempC,tempminC,tempmaxC,precipitation,date,month,year
33.1,14.8,316.3,28.0,20.1,35.6,0.0,2023-03-07,March,2023
30.3,12.2,1.5,27.5,18.2,34.7,0.0,2023-03-08,March,2023
39.4,15.5,8.7,27.5,19.2,35.6,0.0,2023-03-09,March,2023
40.5,10.8,12.6,28.0,22.1,34.4,0.0,2023-03-10,March,2023
39.5,20.2,0.1,28.4,21.1,36.2,0.0,2023-03-11,March,2023
34.6,16.9,354.7,28.8,19.7,36.6,0.0,2023-03-12,March,2023
32.4,16.6,346.3,29.1,20.7,36.7,0.0,2023-03-13,March,2023
43.5,26.6,204.8,28.7,20.6,36.7,0.0,2023-03-14,March,2023
57.9,22.0,207.1,28.1,21.6,37.0,0.0,2023-03-15,March,2023
69.6,43.2,197.5,26.2,21.9,35.3,11.2,2023-03-16,March,2023
72.6,23.4,111.5,24.6,19.6,33.9,9.7,2023-03-17,March,2023
66.9,18.7,186.9,25.9,19.6,31.6,0.9,2023-03-18,March,2023
81.3,22.7,191.0,22.7,20.1,25.1,11.5,2023-03-19,March,2023
71.3,18.4,212.6,24.4,20.0,30.9,0.8,2023-03-20,March,2023
71.0,30.2,240.1,24.5,19.9,32.5,4.9,2023-03-21,March,2023
69.0,23.0,240.0,25.2,19.7,32.1,0.3,2023-03-22,March,2023
66.5,17.3,219.1,26.3,22.3,33.0,0.5,2023-03-23,March,2023
61.8,30.6,218.4,26.9,21.3,34.1,0.0,2023-03-24,March,2023
65.4,13.0,214.7,28.2,23.0,34.6,0.0,2023-03-25,March,2023
67.4,27.4,216.6,28.5,23.6,36.8,0.2,2023-03-26,March,2023
70.0,22.3,183.0,28.0,22.6,36.3,1.5,2023-03-27,March,2023
63.5,15.8,226.8,29.0,24.0,36.4,0.2,2023-03-28,March,2023
73.0,19.4,180.1,27.4,23.5,34.2,7.5,2023-03-29,March,2023
74.9,19.4,182.7,27.4,22.2,35.1,3.2,2023-03-30,March,2023
79.1,55.1,183.3,25.7,21.9,31.5,33.6,2023-03-31,March,2023
84.7,23.8,187.8,23.6,21.4,26.3,7.5,2023-04-01,April,2023
67.7,13.3,224.7,26.5,21.4,32.6,0.1,2023-04-02,April,2023
57.3,12.2,217.6,28.7,23.5,34.4,0.0,2023-04-03,April,2023
65.0,23.0,214.6,29.3,23.4,36.6,0.1,2023-04-04,April,2023
70.5,20.5,210.1,30.0,25.1,37.3,0.6,2023-04-05,April,2023
54.8,18.0,274.6,30.2,24.6,37.4,0.4,2023-04-06,April,2023
50.5,14.4,263.6,30.2,23.7,37.2,0.0,2023-04-07,April,2023
46.1,11.2,258.1,30.6,24.1,38.1,0.0,2023-04-08,April,2023
44.3,12.2,274.7,31.4,25.0,38.7,0.0,2023-04-09,April,2023
46.4,14.8,258.9,31.7,25.5,39.2,0.0,2023-04-10,April,2023
49.4,18.0,261.1,32.2,26.3,39.3,0.0,2023-04-11,April,2023
42.3,13.3,241.5,31.7,22.4,40.1,0.0,2023-04-12,April,2023
42.4,16.2,242.6,32.3,24.2,41.5,0.0,2023-04-13,April,2023
39.6,15.5,251.1,33.6,24.7,42.7,0.0,2023-04-14,April,2023
45.9,19.4,211.1,33.9,26.5,42.4,0.0,2023-04-15,April,2023
56.3,28.8,198.0,33.7,27.0,42.5,0.0,2023-04-16,April,2023
59.8,32.4,194.5,33.3,27.1,42.3,0.0,2023-04-17,April,2023
66.6,33.8,186.9,32.3,26.7,42.2,0.1,2023-04-18,April,2023
66.0,29.2,188.4,32.5,25.9,42.3,0.0,2023-04-19,April,2023
68.4,32.4,181.6,32.4,26.4,42.4,0.0,2023-04-20,April,2023
62.5,20.9,185.2,31.3,26.8,41.1,2.1,2023-04-21,April,2023
52.3,37.8,218.6,30.9,25.0,39.8,2.4,2023-04-22,April,2023
54.2,17.6,225.5,28.1,24.9,34.4,0.3,2023-04-23,April,2023
59.4,24.5,213.3,28.4,22.8,36.8,0.2,2023-04-24,April,2023
51.6,14.4,299.2,30.0,22.5,37.2,0.0,2023-04-25,April,2023
51.4,11.5,273.4,31.2,24.1,38.1,0.0,2023-04-26,April,2023
56.6,23.0,207.8,30.5,23.6,39.9,2.5,2023-04-27,April,2023
62.8,28.8,258.8,29.3,23.3,37.6,3.8,2023-04-28,April,2023
67.5,25.9,172.3,28.9,24.0,38.9,4.7,2023-04-29,April,2023
60.8,22.7,232.9,29.6,23.8,36.6,0.4,2023-04-30,April,2023
68.4,28.4,337.3,27.6,23.6,34.2,13.3,2023-05-01,May,2023
57.4,25.2,191.6,29.4,23.1,35.2,0.0,2023-05-02,May,2023
67.6,26.3,216.4,28.7,24.0,35.5,5.9,2023-05-03,May,2023
69.4,14.0,206.0,28.9,25.1,33.7,0.5,2023-05-04,May,2023
67.5,16.6,213.0,29.9,25.1,35.5,0.0,2023-05-05,May,2023
66.0,23.8,213.0,30.4,26.5,36.4,1.4,2023-05-06,May,2023
54.6,18.0,230.7,32.5,26.3,40.1,0.0,2023-05-07,May,2023
49.7,13.3,230.2,33.3,26.7,41.4,0.0,2023-05-08,May,2023
48.6,18.7,229.3,33.4,26.1,40.8,0.0,2023-05-09,May,2023
56.9,22.3,199.3,33.0,26.9,41.5,0.3,2023-05-10,May,2023
57.8,23.8,189.6,32.8,26.7,40.5,0.0,2023-05-11,May,2023
61.6,29.9,164.4,31.6,25.9,39.3,0.0,2023-05-12,May,2023
61.9,27.7,118.4,31.2,27.4,37.0,2.6,2023-05-13,May,2023
58.3,34.2,37.3,29.5,26.2,36.5,0.0,2023-05-14,May,2023
56.2,32.4,167.6,30.1,23.6,39.8,2.1,2023-05-15,May,2023
69.6,30.2,175.4,30.1,24.3,39.5,4.1,2023-05-16,May,2023
72.3,41.0,175.3,30.3,23.1,39.3,28.5,2023-05-17,May,2023
77.6,21.6,162.8,28.1,21.1,35.4,19.2,2023-05-18,May,2023
76.8,42.5,171.9,29.1,23.1,38.3,57.8,2023-05-19,May,2023
74.5,34.6,179.7,29.4,25.0,38.5,11.9,2023-05-20,May,2023
72.3,31.3,182.9,31.3,26.2,38.7,0.3,2023-05-21,May,2023
67.8,29.2,183.2,31.7,25.8,39.1,0.0,2023-05-22,May,2023
68.8,31.7,187.6,31.2,23.8,38.7,1.2,2023-05-23,May,2023
74.5,15.8,172.9,28.6,23.2,34.8,4.3,2023-05-24,May,2023
69.6,37.1,143.4,29.9,24.6,37.9,4.3,2023-05-25,May,2023
68.3,26.3,183.8,29.4,23.6,36.9,3.3,2023-05-26,May,2023
73.9,18.7,160.2,29.2,23.7,35.9,2.3,2023-05-27,May,2023
64.3,9.7,100.8,30.5,24.9,36.6,0.0,2023-05-28,May,2023
57.8,15.1,356.3,31.9,26.3,37.9,0.0,2023-05-29,May,2023
57.1,17.3,213.2,33.2,28.0,39.4,0.0,2023-05-30,May,2023
59.0,27.0,194.3,33.5,28.6,41.4,0.0,2023-05-31,May,2023
62.4,29.9,174.0,32.8,28.7,40.5,0.8,2023-06-01,June,2023
59.3,23.8,202.6,33.5,28.2,41.0,0.0,2023-06-02,June,2023
61.9,32.8,188.6,32.5,28.2,41.0,0.8,2023-06-03,June,2023
66.8,30.2,193.5,32.4,27.6,41.1,2.6,2023-06-04,June,2023
59.2,22.0,174.3,33.7,27.3,40.9,0.0,2023-06-05,June,2023
54.3,31.7,191.6,34.4,29.0,41.9,0.7,2023-06-06,June,2023
60.0,30.6,181.3,33.3,28.9,42.1,0.7,2023-06-07,June,2023
76.1,19.8,187.1,30.8,29.1,32.2,0.0,2023-06-08,June,2023
75.4,26.3,193.4,29.8,25.6,35.4,5.1,2023-06-09,June,2023
74.2,23.0,115.8,27.3,23.2,32.1,7.2,2023-06-10,June,2023
76.9,25.2,139.3,30.0,23.1,35.9,31.5,2023-06-11,June,2023
71.7,21.6,162.3,30.7,26.2,37.3,1.3,2023-06-12,June,2023
73.3,29.5,158.7,31.1,27.0,39.4,1.3,2023-06-13,June,2023
69.6,41.4,184.0,32.7,27.0,42.3,1.0,2023-06-14,June,2023
74.1,31.7,177.2,32.5,29.6,38.6,0.3,2023-06-15,June,2023
72.9,31.3,181.7,32.7,29.3,38.6,0.1,2023-06-16,June,2023
70.7,30.2,181.2,32.5,29.2,37.7,0.7,2023-06-17,June,2023
72.3,32.8,178.5,31.2,24.6,39.0,11.5,2023-06-18,June,2023
77.7,26.3,178.6,30.0,26.6,33.6,17.9,2023-06-19,June,2023
75.3,22.0,186.4,30.8,27.1,35.6,1.4,2023-06-20,June,2023
84.2,20.2,187.3,29.0,23.2,35.0,95.6,2023-06-21,June,2023
84.9,22.3,164.3,29.1,27.1,32.8,10.0,2023-06-22,June,2023
80.9,18.4,123.5,29.6,26.3,34.0,6.9,2023-06-23,June,2023
82.0,22.3,158.6,29.1,27.0,33.1,13.8,2023-06-24,June,2023
82.7,31.0,146.2,28.8,26.1,32.1,8.4,2023-06-25,June,2023
90.0,25.2,157.6,27.1,25.6,31.1,32.6,2023-06-26,June,2023
92.1,22.3,159.8,26.7,25.6,30.0,23.7,2023-06-27,June,2023
87.6,25.9,172.9,27.6,25.5,31.6,4.6,2023-06-28,June,2023
90.4,20.5,174.2,27.2,26.1,28.7,29.2,2023-06-29,June,2023
81.8,22.3,186.0,29.5,26.1,33.9,13.3,2023-06-30,June,2023
81.9,18.7,181.3,29.9,27.1,34.1,9.1,2023-07-01,July,2023
81.1,18.4,176.5,30.2,27.2,34.6,11.5,2023-07-02,July,2023
76.1,17.6,178.6,31.0,27.6,35.7,1.3,2023-07-03,July,2023
75.8,16.6,160.5,30.9,27.6,34.9,4.8,2023-07-04,July,2023
80.4,24.5,129.5,30.1,27.3,34.0,10.4,2023-07-05,July,2023
85.6,28.4,164.9,29.0,26.9,32.3,13.8,2023-07-06,July,2023
84.6,21.6,170.6,29.1,27.0,31.9,13.8,2023-07-07,July,2023
80.5,21.2,157.3,29.8,26.8,32.9,2.2,2023-07-08,July,2023
77.5,14.8,183.0,30.4,27.2,34.5,8.6,2023-07-09,July,2023
82.6,20.2,175.6,29.6,27.3,33.0,11.3,2023-07-10,July,2023
80.3,22.0,177.0,29.5,27.3,32.7,4.8,2023-07-11,July,2023
78.7,23.4,175.1,29.5,26.7,33.6,4.6,2023-07-12,July,2023
78.8,19.1,169.2,29.7,26.9,33.0,6.3,2023-07-13,July,2023
80.7,21.6,186.5,29.4,26.9,31.9,14.9,2023-07-14,July,2023
81.2,21.2,157.1,29.0,26.3,33.6,6.2,2023-07-15,July,2023
79.9,25.6,163.2,29.0,26.3,33.6,5.6,2023-07-16,July,2023
79.9,20.5,142.3,29.6,26.6,33.7,5.4,2023-07-17,July,2023
78.7,20.9,125.2,30.1,27.1,34.7,0.6,2023-07-18,July,2023
78.3,24.1,126.4,30.1,27.1,33.2,0.8,2023-07-19,July,2023
77.2,26.3,129.1,30.4,27.2,34.1,2.3,2023-07-20,July,2023
79.3,24.8,119.2,30.0,27.4,34.8,4.4,2023-07-21,July,2023
79.7,28.1,130.9,29.8,27.4,33.3,4.9,2023-07-22,July,2023
76.7,21.2,147.8,30.3,27.1,34.4,0.2,2023-07-23,July,2023
72.8,19.1,148.1,30.8,27.0,35.6,0.0,2023-07-24,July,2023
75.9,29.5,126.6,30.6,27.4,36.0,0.1,2023-07-25,July,2023
79.7,24.5,136.9,29.6,27.1,33.5,4.8,2023-07-26,July,2023
80.2,24.5,162.3,29.8,27.1,33.3,5.4,2023-07-27,July,2023
79.4,24.5,169.0,29.8,27.2,33.9,6.3,2023-07-28,July,2023
83.6,19.1,145.9,29.8,27.0,33.5,8.7,2023-07-29,July,2023
81.0,14.8,117.9,30.5,27.2,34.2,12.2,2023-07-30,July,2023
79.5,16.9,159.2,30.5,27.4,36.0,10.4,2023-07-31,July,2023
82.2,30.2,84.5,29.5,26.1,35.3,10.8,2023-08-01,August,2023
86.2,31.7,158.7,28.5,27.1,31.1,12.8,2023-08-02,August,2023
82.9,23.8,180.9,29.0,26.5,32.4,2.2,2023-08-03,August,2023
82.6,23.4,193.2,29.1,27.0,32.3,4.7,2023-08-04,August,2023
82.7,23.4,198.5,28.9,26.5,31.8,19.1,2023-08-05,August,2023
85.3,25.6,219.7,28.4,26.6,31.7,13.3,2023-08-06,August,2023
94.3,22.0,249.4,26.8,25.5,28.3,64.9,2023-08-07,August,2023
91.5,16.2,249.3,26.9,25.5,29.6,7.9,2023-08-08,August,2023
79.7,14.8,242.3,29.2,25.7,33.8,5.5,2023-08-09,August,2023
85.2,14.8,183.8,28.4,26.9,33.1,8.8,2023-08-10,August,2023
79.3,16.9,191.8,29.6,26.7,33.8,5.5,2023-08-11,August,2023
84.1,15.5,211.8,28.7,26.6,32.1,23.9,2023-08-12,August,2023
92.9,14.4,233.3,26.8,25.3,30.6,55.3,2023-08-13,August,2023
83.7,14.8,219.5,28.7,25.3,33.2,28.2,2023-08-14,August,2023
79.7,12.2,203.1,29.9,26.8,35.1,16.4,2023-08-15,August,2023
80.9,9.4,184.4,30.0,26.8,34.1,16.5,2023-08-16,August,2023
82.4,15.1,118.4,29.9,26.8,33.9,10.9,2023-08-17,August,2023
82.7,32.0,126.4,29.2,26.5,32.2,8.0,2023-08-18,August,2023
81.1,20.2,154.8,29.3,26.3,33.6,3.9,2023-08-19,August,2023
78.3,18.0,181.5,29.6,26.5,34.1,0.7,2023-08-20,August,2023
81.1,18.0,188.5,29.2,26.0,33.7,2.7,2023-08-21,August,2023
87.0,22.3,184.2,28.3,26.3,32.1,7.8,2023-08-22,August,2023
89.6,21.6,180.7,27.8,26.4,31.1,17.0,2023-08-23,August,2023
87.5,19.4,201.9,28.4,26.3,31.9,21.8,2023-08-24,August,2023
94.5,16.9,261.8,26.5,24.8,29.1,34.9,2023-08-25,August,2023
91.5,17.6,222.7,26.8,24.8,31.5,6.2,2023-08-26,August,2023
81.3,13.3,242.2,29.3,25.3,34.0,11.4,2023-08-27,August,2023
76.9,9.7,244.8,30.1,27.2,34.1,1.1,2023-08-28,August,2023
73.6,9.4,41.7,30.6,27.8,36.0,2.1,2023-08-29,August,2023
73.5,7.2,328.2,30.8,27.2,35.0,0.7,2023-08-30,August,2023
77.4,10.1,161.8,30.6,27.6,34.7,4.2,2023-08-31,August,2023
80.0,10.1,195.7,30.2,27.2,34.8,5.8,2023-09-01,September,2023
78.4,11.9,186.2,30.4,27.6,35.0,5.0,2023-09-02,September,2023
80.3,12.2,145.2,29.5,26.8,33.5,17.6,2023-09-03,September,2023
86.8,15.5,129.6,28.1,26.3,32.1,2.5,2023-09-04,September,2023
84.5,21.4,150.6,29.0,26.4,33.8,9.4,2023-09-05,September,2023
83.4,20.5,120.1,29.3,26.1,34.5,10.6,2023-09-06,September,2023
88.0,23.8,124.3,27.8,25.8,31.0,8.2,2023-09-07,September,2023
88.2,21.2,165.2,27.9,26.0,31.4,7.6,2023-09-08,September,2023
82.0,15.8,177.4,29.3,26.4,34.8,1.3,2023-09-09,September,2023
79.5,12.2,206.3,29.9,26.1,35.5,1.4,2023-09-10,September,2023
80.5,14.8,188.0,29.7,26.9,33.6,2.1,2023-09-11,September,2023
83.4,13.3,143.2,29.0,26.2,33.3,1.9,2023-09-12,September,2023
83.0,24.5,106.8,29.0,25.8,33.0,5.4,2023-09-13,September,2023
89.1,24.5,125.9,27.9,26.2,30.5,13.6,2023-09-14,September,2023
89.2,20.2,144.3,27.7,25.8,31.1,1.9,2023-09-15,September,2023
81.3,12.2,159.2,29.4,25.7,34.8,0.9,2023-09-16,September,2023
79.7,11.2,192.0,29.9,26.1,34.7,1.6,2023-09-17,September,2023
86.4,16.9,130.2,27.9,25.7,31.2,10.0,2023-09-18,September,2023
90.4,27.4,102.7,27.1,25.5,31.6,13.1,2023-09-19,September,2023
92.6,22.7,130.8,27.0,25.8,29.6,21.6,2023-09-20,September,2023
89.4,27.4,162.2,27.7,25.4,30.6,13.4,2023-09-21,September,2023
89.6,23.0,165.3,27.7,25.0,30.9,19.6,2023-09-22,September,2023
88.2,22.0,176.7,28.0,25.5,30.6,12.9,2023-09-23,September,2023
88.6,20.5,179.0,27.7,25.5,31.0,6.4,2023-09-24,September,2023
86.6,14.8,182.4,28.3,25.6,33.4,11.9,2023-09-25,September,2023
80.8,11.2,203.4,29.2,25.5,35.0,0.1,2023-09-26,September,2023
78.9,7.9,261.0,29.7,25.5,34.1,0.2,2023-09-27,September,2023
77.4,10.1,315.8,30.4,26.1,35.0,0.2,2023-09-28,September,2023
85.2,12.2,219.3,28.7,26.4,32.6,9.8,2023-09-29,September,2023
89.5,25.2,113.7,27.5,25.5,31.5,11.4,2023-09-30,September,2023
86.9,22.0,140.8,28.0,25.1,33.1,8.1,2023-10-01,October,2023
89.3,17.6,156.5,27.1,25.1,30.4,8.3,2023-10-02,October,2023
90.8,18.0,141.7,27.0,24.9,31.1,7.4,2023-10-03,October,2023
94.4,23.0,142.8,26.4,24.9,28.7,35.5,2023-10-04,October,2023
92.2,23.0,172.3,27.4,25.1,29.8,19.0,2023-10-05,October,2023
88.6,22.3,204.0,27.8,25.7,32.1,11.5,2023-10-06,October,2023
86.9,12.6,212.0,28.1,25.1,32.7,5.8,2023-10-07,October,2023
82.6,13.3,212.0,28.6,24.1,34.6,7.8,2023-10-08,October,2023
83.8,10.8,210.2,28.6,24.9,34.2,4.6,2023-10-09,October,2023
76.4,9.0,237.0,29.2,24.7,35.5,0.1,2023-10-10,October,2023
74.0,10.1,226.5,29.8,26.1,35.8,1.8,2023-10-11,October,2023
72.9,10.1,296.6,29.4,25.3,35.5,0.1,2023-10-12,October,2023
67.6,11.9,268.3,28.5,23.8,35.0,0.0,2023-10-13,October,2023
67.4,8.6,343.4,27.9,23.0,34.8,0.0,2023-10-14,October,2023
68.7,9.0,278.2,27.7,23.0,34.5,0.0,2023-10-15,October,2023
68.9,11.2,326.2,27.2,22.4,34.5,0.0,2023-10-16,October,2023
69.8,11.2,299.5,27.1,22.5,34.5,0.0,2023-10-17,October,2023
73.4,11.9,338.9,27.2,22.9,32.9,0.0,2023-10-18,October,2023
73.8,13.7,346.6,26.8,22.6,33.0,0.0,2023-10-19,October,2023
70.7,11.9,349.5,26.3,21.8,33.0,0.0,2023-10-20,October,2023
71.4,10.8,340.7,26.1,20.9,33.5,0.0,2023-10-21,October,2023
72.8,10.8,344.6,26.6,22.2,32.8,2.3,2023-10-22,October,2023
84.7,13.0,118.2,25.7,22.9,29.5,4.6,2023-10-23,October,2023
86.1,21.6,61.1,25.4,22.7,28.8,1.4,2023-10-24,October,2023
79.6,11.5,309.7,26.6,22.5,32.4,1.6,2023-10-25,October,2023
72.0,13.7,306.5,27.4,23.7,32.6,0.1,2023-10-26,October,2023
69.4,10.1,343.9,26.6,22.3,32.0,0.0,2023-10-27,October,2023
65.6,9.0,5.1,26.1,21.6,32.0,0.0,2023-10-28,October,2023
63.9,10.4,352.2,25.4,20.9,32.3,0.0,2023-10-29,October,2023
68.8,9.4,338.3,25.3,20.7,32.3,0.0,2023-10-30,October,2023
67.5,7.2,319.4,26.2,21.1,33.0,0.0,2023-10-31,October,2023
66.8,8.3,344.1,27.4,22.3,34.0,0.0,2023-11-01,November,2023
67.1,9.0,344.7,27.5,23.1,34.0,0.0,2023-11-02,November,2023
66.5,12.2,344.9,27.4,23.3,32.8,0.1,2023-11-03,November,2023
67.8,6.8,287.4,27.2,22.8,32.1,0.0,2023-11-04,November,2023
69.1,9.7,29.4,26.8,22.8,32.0,0.0,2023-11-05,November,2023
63.2,13.7,347.4,25.5,21.1,31.6,0.0,2023-11-06,November,2023
60.1,13.7,334.4,24.5,20.0,30.6,0.0,2023-11-07,November,2023
61.7,10.4,327.9,24.1,19.0,30.8,0.0,2023-11-08,November,2023
62.6,9.7,345.1,24.3,19.1,30.6,0.0,2023-11-09,November,2023
62.3,13.3,342.8,24.2,19.2,30.8,0.0,2023-11-10,November,2023
62.0,12.2,346.5,24.4,19.0,31.0,0.0,2023-11-11,November,2023
66.6,13.0,359.4,24.5,19.5,31.0,0.0,2023-11-12,November,2023
66.9,11.9,354.0,24.6,19.4,31.1,0.0,2023-11-13,November,2023
63.4,9.7,347.8,24.5,19.4,32.0,0.0,2023-11-14,November,2023
60.0,9.0,9.3,25.2,20.3,32.0,0.0,2023-11-15,November,2023
75.6,13.3,89.1,24.0,22.4,26.6,0.2,2023-11-16,November,2023
93.5,28.1,35.0,22.4,21.4,23.6,11.7,2023-11-17,November,2023
79.8,14.4,15.7,24.0,19.7,29.0,0.1,2023-11-18,November,2023
75.4,11.2,12.4,24.5,20.5,29.8,0.0,2023-11-19,November,2023
72.1,9.7,346.0,24.5,20.3,29.5,0.0,2023-11-20,November,2023
69.0,10.4,328.8,24.5,21.4,30.0,0.0,2023-11-21,November,2023
64.9,14.0,344.8,23.3,19.5,28.9,0.0,2023-11-22,November,2023
61.4,11.9,358.8,22.1,17.3,28.2,0.0,2023-11-23,November,2023
63.3,11.9,332.1,22.6,17.7,29.5,0.0,2023-11-24,November,2023
66.4,10.4,2.2,23.0,18.0,29.1,0.0,2023-11-25,November,2023
65.2,11.2,12.0,23.1,18.7,29.4,0.0,2023-11-26,November,2023
62.1,5.8,270.1,23.4,18.1,29.7,0.0,2023-11-27,November,2023
62.4,9.7,257.7,24.2,19.9,31.3,0.0,2023-11-28,November,2023
61.3,6.8,260.9,23.6,19.7,29.3,0.0,2023-11-29,November,2023
64.8,11.5,11.9,24.1,19.6,30.0,0.0,2023-11-30,November,2023
60.9,16.9,4.6,24.3,19.7,31.0,0.0,2023-12-01,December,2023
57.9,13.3,15.8,24.1,19.4,30.7,0.0,2023-12-02,December,2023
60.3,14.8,15.0,24.1,19.6,30.4,0.0,2023-12-03,December,2023
64.0,13.3,29.2,23.2,19.8,28.7,0.0,2023-12-04,December,2023
62.7,11.2,354.8,23.2,20.4,25.6,0.6,2023-12-05,December,2023
73.8,20.2,5.5,22.2,19.9,26.9,1.6,2023-12-06,December,2023
90.6,19.1,18.2,20.2,19.1,23.5,2.6,2023-12-07,December,2023
86.7,14.4,332.1,21.2,18.7,24.8,0.1,2023-12-08,December,2023
74.9,17.3,331.5,21.6,18.1,26.5,0.0,2023-12-09,December,2023
64.8,12.6,328.3,20.9,17.1,26.2,0.0,2023-12-10,December,2023
59.8,16.2,335.4,19.4,15.3,25.6,0.0,2023-12-11,December,2023
66.5,12.6,338.9,19.5,15.1,25.6,0.0,2023-12-12,December,2023
62.9,11.2,314.9,19.8,15.8,26.5,0.0,2023-12-13,December,2023
53.3,12.6,352.6,19.0,14.6,25.2,0.0,2023-12-14,December,2023
55.7,14.0,346.3,18.7,13.7,25.5,0.0,2023-12-15,December,2023
59.1,12.6,342.2,19.2,14.2,25.8,0.0,2023-12-16,December,2023
58.1,10.4,345.9,19.4,14.1,25.8,0.0,2023-12-17,December,2023
60.8,10.8,344.8,19.3,14.1,25.7,0.0,2023-12-18,December,2023
60.6,13.0,343.8,19.4,14.6,26.0,0.0,2023-12-19,December,2023
62.4,12.2,340.8,19.6,14.6,26.2,0.0,2023-12-20,December,2023
63.2,9.0,335.2,19.8,15.1,26.1,0.0,2023-12-21,December,2023
67.6,6.8,338.0,20.6,15.7,26.9,0.0,2023-12-22,December,2023
68.1,6.1,67.1,21.1,16.1,27.3,0.0,2023-12-23,December,2023
73.0,7.9,305.6,20.9,16.8,26.9,0.0,2023-12-24,December,2023
70.6,7.9,6.2,20.9,16.7,26.9,0.0,2023-12-25,December,2023
64.3,10.1,20.4,21.4,15.9,26.8,0.0,2023-12-26,December,2023
65.9,11.2,350.6,21.5,16.9,27.7,0.0,2023-12-27,December,2023
65.9,10.4,342.1,21.6,16.9,27.1,0.0,2023-12-28,December,2023
66.2,13.7,348.2,21.4,16.4,27.8,0.0,2023-12-29,December,2023
64.4,13.7,339.8,21.5,16.8,27.4,0.0,2023-12-30,December,2023
67.2,13.3,346.8,20.2,15.8,27.2,0.0,2023-12-31,December,2023
67.7,12.2,347.4,19.5,15.1,27.1,0.0,2024-01-01,January,2024
61.2,13.3,347.3,18.8,14.2,25.9,0.0,2024-01-02,January,2024
59.6,12.6,1.4,18.4,13.1,26.3,0.0,2024-01-03,January,2024
58.9,13.3,2.7,19.5,14.0,26.8,0.0,2024-01-04,January,2024
53.8,14.8,12.8,19.8,14.2,27.2,0.0,2024-01-05,January,2024
53.3,15.5,0.1,20.1,14.2,27.1,0.0,2024-01-06,January,2024
57.1,15.5,3.5,20.7,14.9,27.7,0.0,2024-01-07,January,2024
64.9,17.3,349.3,20.4,14.2,27.6,0.0,2024-01-08,January,2024
63.0,15.8,350.4,19.3,14.7,26.6,0.0,2024-01-09,January,2024
54.7,15.5,352.6,19.9,14.1,27.4,0.0,2024-01-10,January,2024
60.9,16.6,351.1,19.8,15.4,26.2,0.0,2024-01-11,January,2024
55.3,55.0,348.9,16.6,11.9,24.3,0.0,2024-01-12,January,2024
61.7,14.0,342.3,17.0,11.5,24.5,0.0,2024-01-13,January,2024
58.3,10.4,339.8,16.6,11.8,24.4,0.0,2024-01-14,January,2024
60.5,10.8,317.0,16.2,11.4,23.1,0.0,2024-01-15,January,2024
64.0,9.7,349.4,16.4,10.8,23.2,0.0,2024-01-16,January,2024
66.7,9.7,8.3,17.0,11.6,24.8,0.0,2024-01-17,January,2024
71.3,10.1,53.6,17.6,14.0,22.3,0.1,2024-01-18,January,2024
68.1,13.7,348.0,19.8,15.9,25.7,0.3,2024-01-19,January,2024
62.7,14.4,336.0,18.2,13.2,25.6,0.0,2024-01-20,January,2024
62.9,10.4,321.8,18.4,13.8,24.8,0.0,2024-01-21,January,2024
55.9,14.8,339.9,16.5,12.3,23.7,0.0,2024-01-22,January,2024
53.2,10.4,340.9,16.9,10.1,24.6,0.0,2024-01-23,January,2024
51.6,13.3,18.1,19.3,14.8,25.5,0.1,2024-01-24,January,2024
64.8,10.1,351.4,19.2,14.5,25.0,0.0,2024-01-25,January,2024
54.5,14.8,340.9,18.6,14.5,25.1,0.0,2024-01-26,January,2024
50.3,15.5,338.4,17.6,12.2,25.3,0.0,2024-01-27,January,2024
50.7,13.7,341.7,17.9,10.6,25.8,0.0,2024-01-28,January,2024
47.2,11.2,349.9,18.9,12.2,26.8,0.0,2024-01-29,January,2024
50.9,12.6,174.1,20.5,13.6,27.8,0.0,2024-01-30,January,2024
68.3,21.6,188.9,21.8,18.0,28.4,0.6,2024-01-31,January,2024
76.8,13.7,207.8,22.1,18.0,29.0,4.2,2024-02-01,February,2024
70.9,15.5,253.1,22.6,18.0,27.9,5.2,2024-02-02,February,2024
59.4,12.6,278.2,22.0,18.1,27.1,0.0,2024-02-03,February,2024
49.2,16.2,296.0,21.7,16.4,28.7,0.0,2024-02-04,February,2024
49.7,14.8,306.0,22.4,16.6,28.7,0.0,2024-02-05,February,2024
66.5,15.5,331.7,23.3,18.5,30.4,0.1,2024-02-06,February,2024
63.6,15.8,336.9,22.2,18.6,26.7,0.0,2024-02-07,February,2024
43.8,16.9,340.3,20.2,15.3,27.1,0.0,2024-02-08,February,2024
43.4,15.1,346.2,19.2,13.9,25.8,0.0,2024-02-09,February,2024
52.3,14.0,337.2,19.6,14.1,27.0,0.0,2024-02-10,February,2024
52.3,10.8,350.6,21.0,14.5,28.5,0.0,2024-02-11,February,2024
48.4,9.4,15.4,22.6,15.9,30.5,0.0,2024-02-12,February,2024
46.5,8.3,18.8,23.5,16.8,30.4,0.0,2024-02-13,February,2024
50.7,10.4,14.3,23.8,17.8,30.6,0.0,2024-02-14,February,2024
57.2,10.1,18.8,24.2,18.7,30.3,0.0,2024-02-15,February,2024
58.3,19.1,341.5,24.0,19.6,31.1,0.0,2024-02-16,February,2024
44.4,11.2,323.2,22.8,17.0,29.0,0.0,2024-02-17,February,2024
